Record_ID,Bus_ID,Bus_Number,Date,City,Route_Number,Route_Name,Source_Stop,Destination_Stop,Departure_Time,Arrival_Time,Distance_km,Bus_Type,Total_Seats,Passengers,Occupancy_Percentage,Ticket_Price,Revenue,Fuel_Consumption_Liters,Fuel_Cost,Delay_Minutes,Weather,Traffic_Level,Trip_Status,Customer_Rating
346,BUS10346,UP16B1076,2024-02-21,Chennai,R156,Adyar-Broadway,Adyar Stop,Broadway Terminal,20:05,20:44,21.0,Non-AC,53,43.0,81.13,15.3,657.9,6.0,570.0,10.0,Rainy,Low,On Time,3.1
1758,BUS11758,KA69C1493,2024-04-27,Delhi,R229,Dwarka-ITO,Dwarka Terminal,ITO Stop,22:55,02:43,110.7,AC,54,4.0,7.41,38.89,155.56,42.36,4024.2,0.0,Cloudy,Medium,On Time,4.9
1355,BUS11355,UP14C1137,2024-03-21,Bengaluru,L100,Whitefield-Majestic,Whitefield Junction,Majestic Stop,12:20,19:57,116.2,AC,49,37.0,75.51,38.34,1418.58,43.4,4123.0,12.0,Sunny,High,Delayed,3.0
343,BUS10343,TN85A4840,2025-10-14,Kolkata,B186,Garia-Esplanade,Garia Stand,Esplanade Junction,15:00,18:11,67.7,AC,50,54.0,108.0,28.78,1554.12,21.13,2007.35,58.0,Rainy,Medium,Delayed,3.0
707,BUS10707,KA73C2999,2025-10-10,Mumbai,L25,Andheri-Dadar,Andheri Stand,Dadar Stand,15:15,15:31,9.9,Mini Bus,35,27.0,77.14,16.11,434.97,2.39,227.05,0.0,Cloudy,Low,On Time,3.1
800,BUS10800,GJ15B7709,2025-10-17,Bengaluru,R6,Jayanagar-KR Puram,Jayanagar Stop,KR Puram Terminal,16:55,18:06,41.9,AC,44,25.0,56.82,21.64,541.0,13.05,1239.75,0.0,Cloudy,Low,On Time,4.6
1569,BUS11569,GJ72B1532,2024-01-29,Ahmedabad,B282,Chandkheda-Isanpur,Chandkheda Terminal,Isanpur Stand,16:40,17:08,15.8,Mini Bus,35,14.0,40.0,9.63,134.82,3.8,361.0,3.0,Cloudy,Low,On Time,3.8
759,BUS10759,TN59A1683,2024-02-01,Bengaluru,L46,Electronic City-Hebbal,Electronic City Stand,Hebbal Stand,19:00,03:15,113.1,Mini Bus,32,29.0,90.62,30.22,876.38,26.36,2504.2,5.0,Rainy,High,On Time,4.7
1186,BUS11186,TN41B4312,2024-04-19,Delhi,R191,Dwarka-ITO,Dwarka Junction,ITO Junction,10:10,14:35,83.1,Non-AC,50,43.0,86.0,24.9,1070.7,25.47,2419.65,22.0,Sunny,High,Delayed,2.7
1564,BUS11564,TN14A8718,2025-06-28,Jaipur,B299,Mansarovar-Amer,Mansarovar Stop,Amer Junction,14:50,18:18,45.7,Non-AC,44,19.0,43.18,18.89,358.91,12.2,1159.0,0.0,Sunny,High,On Time,3.6
2,BUS10002,UP97A2688,2025-08-18,Bengaluru,B74,Yeshwanthpur-Silk Board,Yeshwanthpur Stand,Silk Board Junction,11:25,12:01,16.2,AC,53,38.0,71.7,22.4,851.2,4.94,469.3,13.0,Cloudy,Low,Delayed,2.2
308,BUS10308,WB18B8886,2024-07-23,Pune,B97,Kothrud-Viman Nagar,Kothrud Stop,Viman Nagar Terminal,14:35,17:35,119.3,AC,36,13.0,36.11,45.5,591.5,40.75,3871.25,0.0,Foggy,Low,On Time,4.6
1538,BUS11538,DL36C4722,2025-11-08,Hyderabad,R95,LB Nagar-Miyapur,LB Nagar Junction,Miyapur Junction,11:15,14:03,70.8,Non-AC,43,35.0,81.4,26.9,941.5,25.7,2441.5,15.0,Rainy,Medium,Delayed,3.4
1252,BUS11252,TN89C6923,2025-09-20,Lucknow,B261,Indira Nagar-Hazratganj,Indira Nagar Terminal,Hazratganj Junction,11:40,13:01,44.4,Electric,38,38.0,100.0,23.92,908.96,3.95,47.4,10.0,Sunny,Low,On Time,4.6
1681,BUS11681,UP60A9516,2024-04-22,Ahmedabad,L276,Maninagar-Gota,Maninagar Terminal,Gota Terminal,10:30,14:04,53.1,Mini Bus,33,0.0,0.0,21.56,0.0,12.55,,0.0,Foggy,High,Cancelled,1.4
882,BUS10882,UP18C9943,2025-01-13,Kolkata,L228,Salt Lake-Howrah,Salt Lake Junction,Howrah Terminal,20:15,21:15,40.9,AC,48,0.0,0.0,40.9,0.0,16.93,1608.35,0.0,Rainy,Low,On Time,5.0
1532,BUS11532,MH86C2018,2025-06-16,Lucknow,B187,Alambagh-Aliganj,Alambagh Stand,Aliganj Stop,06:00,13:27,116.5,Non-AC,54,59.0,109.26,35.23,2078.57,43.4,4123.0,5.0,Sunny,High,On Time,4.8
826,BUS10826,UP17A2741,2024-08-28,Pune,B112,Aundh-Camp,Aundh Stand,Camp Terminal,09:15,10:57,25.1,Electric,47,4.0,8.51,,102.08,1.55,18.6,2.0,Cloudy,High,On Time,3.9
1889,BUS11889,DL86A8996,2024-11-12,Delhi,L120,Rajouri Garden-Anand Vihar,Rajouri Garden Junction,Anand Vihar Junction,10:05,13:14,112.9,AC,51,17.0,33.33,40.4,686.8,45.77,4348.15,5.0,Rainy,Low,On Time,3.9
1075,BUS11075,MH89A4276,2024-10-09,Bengaluru,L118,Yeshwanthpur-Silk Board,Yeshwanthpur Junction,Silk Board Junction,07:20,13:32,112.9,Electric,46,48.0,104.35,31.72,1522.56,9.35,112.2,0.0,Cloudy,High,On Time,3.3
1699,BUS11699,DL27A9351,2025-11-08,Bengaluru,L176,Whitefield-Majestic,Whitefield Terminal,Majestic Stand,06:10,09:34,67.4,Electric,37,15.0,40.54,28.7,430.5,5.7,68.4,0.0,Rainy,High,On Time,4.4
645,BUS10645,KA44A2487,2024-06-09,Chennai,L203,Velachery-T Nagar,Velachery Terminal,T Nagar Stand,07:50,11:28,63.0,Electric,49,18.0,36.73,22.48,404.64,6.08,72.96,15.0,Sunny,High,Delayed,2.7
1377,BUS11377,UP29C3146,2024-04-07,Ahmedabad,R280,Satellite-Vastral,Satellite Stand,Vastral Junction,06:15,08:45,42.2,Electric,42,35.0,83.33,19.71,689.85,3.88,46.56,21.0,Rainy,High,Delayed,3.1
1791,BUS11791,TS30A9864,2025-05-10,Bengaluru,B16,Jayanagar-KR Puram,Jayanagar Terminal,KR Puram Terminal,12:00,14:02,49.1,Non-AC,58,7.0,12.07,15.54,108.78,16.97,1612.15,0.0,Sunny,Medium,On Time,3.7
758,BUS10758,UP18A4306,2025-12-20,Bengaluru,L193,Whitefield-Majestic,Whitefield Stop,Majestic Terminal,08:05,08:53,28.9,Electric,49,46.0,93.88,14.48,666.08,2.6,31.2,0.0,Cloudy,Low,On Time,4.2
1320,BUS11320,KA44C3987,2024-09-28,Mumbai,B254,Powai-Churchgate,Powai Terminal,Churchgate Terminal,18:15,21:47,112.7,Non-AC,57,0.0,0.0,28.76,0.0,39.09,3713.55,0.0,Cloudy,Medium,Cancelled,1.4
1555,BUS11555,UP42A9414,2025-04-21,Kolkata,L224,Behala-Sealdah,Behala Junction,Sealdah Stop,12:35,13:16,5.3,AC,40,41.0,102.5,27.62,1132.42,1.75,166.25,31.0,Cloudy,Medium,Delayed,3.5
1708,BUS11708,UP96B7946,2024-09-25,Mumbai,R297,Thane-CST,Thane Terminal,CST Stand,10:30,11:12,27.7,Non-AC,59,55.0,93.22,18.51,1018.05,9.81,931.95,0.0,Rainy,Low,On Time,4.1
6,BUS10006,RJ91B2019,2024-07-14,Jaipur,B205,Jagatpura-Sanganer,Jagatpura Stop,Sanganer Stand,07:15,11:25,55.7,AC,45,39.0,86.67,30.88,1204.32,20.54,1951.3,0.0,Rainy,High,On Time,4.2
936,BUS10936,RJ41A3969,2025-06-10,Ahmedabad,B54,Bopal-Naroda,Bopal Stop,Naroda Stop,19:50,20:55,16.3,Electric,31,25.0,80.65,26.64,666.0,1.41,16.92,0.0,Foggy,High,On Time,4.1
1328,BUS11328,RJ73A9724,2024-04-21,Delhi,R32,Saket-Karol Bagh,Saket Terminal,Karol Bagh Junction,20:25,22:57,65.1,Non-AC,45,4.0,8.89,22.27,89.08,21.39,2032.05,0.0,Foggy,Medium,On Time,3.7
1231,BUS11231,RJ17A8259,2024-02-07,Chennai,L82,Porur-Egmore,Porur Stand,Egmore Terminal,07:20,09:15,70.5,AC,40,42.0,105.0,29.0,1218.0,24.09,2288.55,0.0,Rainy,Low,On Time,4.6
1245,BUS11245,KA33A6603,2025-07-08,Lucknow,R100,Alambagh-Aliganj,Alambagh Stand,Aliganj Terminal,22:15,01:31,93.4,Non-AC,48,19.0,39.58,30.55,580.45,27.52,2614.4,0.0,Cloudy,Medium,On Time,5.0
1178,BUS11178,UP91A6967,2024-11-12,Kolkata,R209,Salt Lake-Howrah,Salt Lake Stand,Howrah Stand,07:55,10:47,63.7,Mini Bus,35,10.0,28.57,19.1,191.0,14.2,1349.0,,Cloudy,Medium,On Time,4.5
1089,BUS11089,KA56A2421,2025-01-25,Jaipur,L133,Malviya Nagar-Sindhi Camp,Malviya Nagar Terminal,Sindhi Camp Junction,13:30,15:50,26.7,Mini Bus,28,7.0,25.0,15.51,108.57,6.16,585.2,36.0,Sunny,High,Delayed,2.9
620,BUS10620,TS40A6728,2025-08-02,Ahmedabad,L176,Maninagar-Gota,Maninagar Stand,Gota Terminal,20:40,02:12,73.5,Non-AC,40,48.0,120.0,26.36,1265.28,27.22,2585.9,0.0,Sunny,High,On Time,4.0
639,BUS10639,MH46B9739,2025-01-08,Bengaluru,L264,Yeshwanthpur-Silk Board,Yeshwanthpur Stand,Silk Board Stand,16:20,20:44,79.0,Electric,35,22.0,62.86,28.3,622.6,5.71,68.52,0.0,Sunny,High,On Time,3.1
1306,BUS11306,TN97B1105,2024-02-22,Hyderabad,B218,Kukatpally-Secunderabad,Kukatpally Stand,Secunderabad Stop,11:55,14:37,86.1,Electric,43,6.0,13.95,31.45,188.7,4.88,58.56,24.0,Cloudy,Low,Delayed,3.0
793,BUS10793,KA79C9282,2025-01-05,Ahmedabad,B32,Satellite-Vastral,Satellite Stand,Vastral Stand,18:15,22:45,113.8,Mini Bus,32,21.0,65.62,24.67,518.07,28.08,2667.6,15.0,Rainy,Medium,Delayed,3.1
991,BUS10991,KA28B3509,2024-02-15,Hyderabad,B124,Kukatpally-Secunderabad,Kukatpally Stand,Secunderabad Terminal,08:25,09:52,16.0,Electric,46,7.0,15.22,18.33,128.31,1.54,18.48,20.0,Cloudy,High,Delayed,3.1
616,BUS10616,WB36C7880,2025-10-22,Lucknow,R150,Gomti Nagar-Charbagh,Gomti Nagar Junction,Charbagh Stand,08:15,16:47,100.5,Non-AC,50,49.0,98.0,32.7,1602.3,28.49,2706.55,49.0,Sunny,High,Delayed,2.1
1459,BUS11459,MH24B2692,2025-04-20,Hyderabad,R72,Uppal-Mehdipatnam,Uppal Stop,Mehdipatnam Stand,19:15,21:28,26.9,Electric,44,11.0,25.0,16.97,186.67,2.46,29.52,4.0,Rainy,High,On Time,4.3
1595,BUS11595,KA24A9950,2025-04-12,Jaipur,R31,Vaishali Nagar-Badi Chaupar,Vaishali Nagar Stop,Badi Chaupar Terminal,21:05,00:43,98.0,Non-AC,51,40.0,78.43,25.02,1000.8,34.99,3324.05,41.0,Cloudy,Medium,Delayed,3.8
9,BUS10009,DL59C4265,2025-05-04,Lucknow,R246,Vikas Nagar-Kaiserbagh,Vikas Nagar Junction,Kaiserbagh Stand,10:30,15:10,95.8,Electric,32,0.0,0.0,33.23,0.0,7.02,84.24,0.0,Cloudy,High,Cancelled,1.9
34,BUS10034,TS43A8199,2024-09-10,Hyderabad,B291,Gachibowli-Koti,Gachibowli Junction,Koti Junction,10:15,11:14,32.1,Electric,48,29.0,60.42,29.68,860.72,1.77,21.24,9.0,Foggy,Low,On Time,4.8
584,BUS10584,TS24B2570,2025-11-22,Jaipur,R227,Mansarovar-Amer,Mansarovar Junction,Amer Stand,19:55,00:08,85.3,Mini Bus,31,4.0,12.9,21.46,85.84,19.97,1897.15,85.0,Cloudy,Medium,Delayed,2.2
122,BUS10122,MH83B1945,2025-08-27,Jaipur,B130,Mansarovar-Amer,Mansarovar Stand,Amer Terminal,10:20,13:04,87.6,Electric,40,18.0,45.0,32.41,583.38,6.01,72.12,0.0,Sunny,Medium,On Time,4.4
1347,BUS11347,KA63B2265,2024-10-18,Delhi,R73,Dwarka-ITO,Dwarka Junction,ITO Stop,19:55,02:01,113.6,Non-AC,47,15.0,31.91,32.75,491.25,38.31,3639.45,29.0,Foggy,High,Delayed,2.6
511,BUS10511,DL14B6310,2025-07-14,Pune,L193,Aundh-Camp,Aundh Terminal,Camp Stand,22:55,00:45,29.8,AC,38,23.0,60.53,34.3,788.9,8.73,829.35,0.0,Rainy,High,On Time,4.8
182,BUS10182,GJ91C2261,2025-03-02,Lucknow,R188,Gomti Nagar-Charbagh,Gomti Nagar Stop,Charbagh Terminal,11:25,13:32,39.7,Electric,46,53.0,115.22,24.37,1291.61,3.56,42.72,1.0,Cloudy,High,On Time,3.0
1841,BUS11841,GJ42B2288,2025-05-03,Bengaluru,B299,Yeshwanthpur-Silk Board,Yeshwanthpur Junction,Silk Board Stand,21:15,23:21,27.2,Non-AC,60,9.0,15.0,12.37,111.33,8.53,810.35,38.0,Foggy,High,Delayed,
410,BUS10410,GJ32B3078,2024-09-19,Chennai,B152,Porur-Egmore,Porur Terminal,Egmore Stop,20:40,22:48,71.0,AC,41,2.0,4.88,28.4,56.8,27.89,2649.55,9.0,Rainy,Low,On Time,4.4
1088,BUS11088,MH32B3858,2025-06-25,Kolkata,L18,Dum Dum-Park Street,Dum Dum Stop,Park Street Terminal,16:45,19:26,54.6,Mini Bus,33,20.0,60.61,16.09,321.8,12.96,1231.2,0.0,Cloudy,High,On Time,4.3
1137,BUS11137,GJ57B6978,2024-09-20,Jaipur,B214,Jagatpura-Sanganer,Jagatpura Stop,Sanganer Junction,20:00,20:36,22.4,Mini Bus,31,1.0,3.23,11.3,11.3,6.01,,0.0,Foggy,Low,On Time,4.8
161,BUS10161,RJ72A2800,2025-04-15,Kolkata,R145,Behala-Sealdah,Behala Stand,Sealdah Stop,22:55,01:28,61.6,Mini Bus,26,28.0,107.69,19.99,559.72,16.86,1601.7,0.0,Sunny,Medium,On Time,3.1
345,BUS10345,DL35C5038,2024-02-21,Pune,R46,Hinjewadi-Swargate,Hinjewadi Junction,Swargate Junction,20:30,21:16,30.1,AC,49,48.0,97.96,35.68,1712.64,8.53,810.35,0.0,Cloudy,Low,On Time,
1755,BUS11755,WB31A7564,2025-04-08,Kolkata,B3,Dum Dum-Park Street,Dum Dum Terminal,Park Street Junction,13:35,15:46,86.8,Non-AC,55,33.0,60.0,31.74,1047.42,31.09,2953.55,0.0,Foggy,Low,On Time,3.2
763,BUS10763,UP21C9445,2025-05-30,Delhi,R257,Saket-Karol Bagh,Saket Terminal,Karol Bagh Junction,13:55,14:56,37.2,Non-AC,46,,23.91,19.52,214.72,13.9,1320.5,6.0,Sunny,Low,On Time,3.7
1441,BUS11441,GJ17B5985,2024-03-14,Ahmedabad,B271,Bopal-Naroda,Bopal Terminal,Naroda Stand,09:15,12:59,84.0,Non-AC,59,0.0,0.0,32.59,0.0,27.4,2603.0,0.0,Cloudy,Medium,Cancelled,1.5
922,BUS10922,TS74C3003,2025-04-06,Pune,L100,Hadapsar-Shivajinagar,Hadapsar Stand,Shivajinagar Stop,11:30,13:13,74.2,AC,53,27.0,50.94,44.49,1201.23,30.29,2877.55,0.0,Rainy,Low,On Time,4.4
1767,BUS11767,WB52B5480,2025-08-11,Hyderabad,B215,Uppal-Mehdipatnam,Uppal Stop,Mehdipatnam Stop,17:15,18:46,45.0,Mini Bus,27,5.0,18.52,15.8,79.0,10.71,1017.45,0.0,Cloudy,Medium,On Time,3.4
973,BUS10973,DL86C5086,2025-03-26,Kolkata,L73,Salt Lake-Howrah,Salt Lake Terminal,Howrah Terminal,10:00,12:41,93.7,Mini Bus,30,16.0,53.33,24.62,393.92,23.98,2278.1,34.0,Cloudy,Low,Delayed,3.3
1823,BUS11823,UP49A8346,2024-10-21,Pune,B120,Kothrud-Viman Nagar,Kothrud Stand,Viman Nagar Stand,19:55,00:51,52.2,AC,37,27.0,72.97,29.51,796.77,21.9,2080.5,58.0,Sunny,High,Delayed,3.8
1311,BUS11311,TS89B3797,2024-02-02,Delhi,R152,Rajouri Garden-Anand Vihar,Rajouri Garden Terminal,Anand Vihar Junction,16:00,19:23,45.4,Non-AC,42,21.0,50.0,17.23,361.83,11.63,,43.0,Foggy,High,Delayed,3.1
1869,BUS11869,GJ21C2498,2025-04-01,Delhi,B44,Saket-Karol Bagh,Saket Stop,Karol Bagh Stand,05:25,10:50,81.4,Mini Bus,25,1.0,4.0,23.73,23.73,14.7,1396.5,0.0,Rainy,High,On Time,4.3
389,BUS10389,RJ32B7347,2024-10-20,Kolkata,R155,Salt Lake-Howrah,Salt Lake Stop,Howrah Terminal,13:30,17:27,116.6,Non-AC,46,15.0,32.61,29.36,440.4,39.59,3761.05,0.0,Rainy,Medium,On Time,4.8
1508,BUS11508,DL41A4111,2024-03-25,Jaipur,B47,Malviya Nagar-Sindhi Camp,Malviya Nagar Terminal,Sindhi Camp Junction,22:15,00:01,46.0,Mini Bus,26,6.0,23.08,17.92,107.52,8.79,835.05,0.0,Cloudy,Medium,On Time,4.0
1655,BUS11655,DL86A1583,2024-08-27,Bengaluru,B176,Marathahalli-Banashankari,Marathahalli Terminal,Banashankari Stop,20:35,21:31,42.4,Mini Bus,33,2.0,6.06,17.01,34.02,11.56,1098.2,0.0,Cloudy,Low,On Time,3.5
954,BUS10954,KA91C5362,2025-01-13,Delhi,L50,Rohini-Connaught Place,Rohini Terminal,Connaught Place Terminal,20:00,21:52,23.9,Non-AC,48,52.0,108.33,17.43,906.36,7.52,714.4,37.0,Cloudy,High,Delayed,3.9
236,BUS10236,MH59C5286,2025-02-23,Ahmedabad,B51,Chandkheda-Isanpur,Chandkheda Stop,Isanpur Junction,07:35,09:57,67.4,Mini Bus,26,30.0,115.38,24.08,722.4,18.78,1784.1,7.0,Rainy,Medium,On Time,3.1
1350,BUS11350,KA55B1183,2025-05-13,Delhi,L28,Noida-Nehru Place,Noida Terminal,Nehru Place Terminal,08:00,08:54,29.4,Electric,36,37.0,102.78,19.38,717.06,2.52,30.24,1.0,Cloudy,Medium,On Time,4.4
1158,BUS11158,MH51B6162,2025-04-06,Bengaluru,L189,Electronic City-Hebbal,Electronic City Terminal,Hebbal Stand,11:30,14:36,87.1,Non-AC,51,,17.65,31.94,287.46,31.67,3008.65,5.0,Cloudy,Medium,On Time,4.1
385,BUS10385,RJ17C9454,2024-08-15,Delhi,B25,Rohini-Connaught Place,Rohini Stop,Connaught Place Junction,14:50,16:17,32.4,Mini Bus,26,30.0,115.38,18.37,551.1,8.41,798.95,16.0,Sunny,Medium,Delayed,3.3
878,BUS10878,DL30B7480,2025-04-01,Ahmedabad,L270,Chandkheda-Isanpur,Chandkheda Stop,Isanpur Junction,16:50,18:22,26.2,AC,38,44.0,115.79,30.04,1321.76,8.51,808.45,0.0,Sunny,High,On Time,3.8
465,BUS10465,TS73B3018,2024-09-09,Lucknow,B219,Indira Nagar-Hazratganj,Indira Nagar Stand,Hazratganj Junction,17:45,23:27,102.7,Electric,46,51.0,110.87,33.97,1732.47,8.46,101.52,0.0,Foggy,High,On Time,4.8
1162,BUS11162,GJ65C2237,2025-06-25,Jaipur,B236,Malviya Nagar-Sindhi Camp,Malviya Nagar Stand,Sindhi Camp Stand,16:00,17:52,58.1,Non-AC,59,16.0,27.12,20.62,329.92,18.81,1786.95,0.0,Cloudy,Medium,On Time,4.3
1053,BUS11053,MH84C4818,2024-02-23,Delhi,L187,Rohini-Connaught Place,Rohini Stand,Connaught Place Terminal,05:55,10:58,114.8,Non-AC,53,57.0,107.55,31.66,1804.62,32.02,3041.9,0.0,Sunny,Medium,On Time,4.0
859,BUS10859,TN21A4714,2025-11-05,Chennai,B111,Adyar-Broadway,Adyar Stop,Broadway Stop,05:40,06:27,15.8,Non-AC,41,37.0,90.24,14.34,530.58,4.77,453.15,6.0,Rainy,Medium,On Time,4.1
1493,BUS11493,TS96B5911,2025-11-22,Kolkata,R99,Dum Dum-Park Street,Dum Dum Terminal,Park Street Stop,19:25,21:46,61.0,Electric,44,30.0,68.18,22.18,665.4,5.44,65.28,4.0,Rainy,Medium,On Time,3.9
1927,BUS11927,TS40A7510,2024-05-18,Ahmedabad,L66,Satellite-Vastral,Satellite Stand,Vastral Stop,19:55,21:37,24.4,Non-AC,56,5.0,8.93,19.0,95.0,6.89,654.55,59.0,Foggy,Medium,Delayed,2.2
272,BUS10272,UP87C6681,2025-05-13,Ahmedabad,B276,Bopal-Naroda,Bopal Stop,Naroda Junction,11:30,12:57,13.7,AC,51,14.0,27.45,23.88,334.32,4.61,437.95,59.0,Rainy,Medium,Delayed,2.1
1875,BUS11875,TN71A8615,2025-09-21,Jaipur,B182,Jagatpura-Sanganer,Jagatpura Terminal,Sanganer Junction,19:25,22:34,106.7,AC,48,35.0,72.92,46.23,1618.05,36.15,3434.25,0.0,Foggy,Medium,On Time,4.9
241,BUS10241,MH49B2608,2024-10-15,Chennai,L63,Tambaram-Parrys,Tambaram Terminal,Parrys Junction,19:40,20:38,23.4,AC,37,5.0,13.51,21.02,105.1,8.04,763.8,0.0,Sunny,Medium,On Time,4.7
781,BUS10781,WB52B4587,2024-07-09,Hyderabad,R232,Uppal-Mehdipatnam,Uppal Stand,Mehdipatnam Stand,15:20,16:39,50.2,Non-AC,47,42.0,89.36,21.35,896.7,18.72,1778.4,,Foggy,Low,On Time,3.5
930,BUS10930,RJ27A4270,2024-04-02,Mumbai,L233,Kurla-Bandra,Kurla Stop,Bandra Terminal,17:20,19:21,70.9,Non-AC,46,39.0,84.78,24.79,966.81,21.27,2020.65,0.0,Cloudy,Low,On Time,4.4
476,BUS10476,RJ13A6310,2024-09-07,Pune,B218,Hinjewadi-Swargate,Hinjewadi Stand,Swargate Stop,20:45,21:03,6.3,Mini Bus,29,3.0,10.34,10.6,31.8,1.61,152.95,9.0,Cloudy,Low,On Time,3.9
249,BUS10249,RJ36B4430,2025-05-16,Mumbai,R280,Powai-Churchgate,Powai Stop,Churchgate Junction,06:35,09:52,93.7,Non-AC,50,46.0,92.0,29.54,1358.84,33.73,3204.35,12.0,Rainy,Medium,Delayed,3.1
1870,BUS11870,DL18C1403,2024-07-05,Kolkata,R241,Garia-Esplanade,Garia Terminal,Esplanade Stand,18:20,23:43,68.8,Non-AC,51,43.0,84.31,25.94,1115.42,21.38,2031.1,0.0,Rainy,High,On Time,
1316,BUS11316,GJ51B3654,2025-06-13,Jaipur,L178,Mansarovar-Amer,Mansarovar Junction,Amer Terminal,10:15,12:41,89.5,Electric,33,20.0,60.61,28.47,569.4,7.65,91.8,0.0,Sunny,Low,On Time,3.4
1105,BUS11105,DL50B6503,2025-08-26,Kolkata,B54,Behala-Sealdah,Behala Terminal,Sealdah Terminal,15:35,16:02,19.4,Non-AC,44,44.0,100.0,15.15,666.6,5.02,476.9,0.0,Cloudy,Low,On Time,3.3
1798,BUS11798,UP26C1150,2024-09-18,Bengaluru,B99,Yeshwanthpur-Silk Board,Yeshwanthpur Stop,Silk Board Junction,14:30,18:10,62.5,Non-AC,48,12.0,25.0,20.09,241.08,16.63,1579.85,0.0,Cloudy,High,On Time,4.1
1334,BUS11334,KA44A3430,2025-08-08,Lucknow,R190,Gomti Nagar-Charbagh,Gomti Nagar Stand,Charbagh Stand,16:15,16:28,9.9,AC,53,53.0,100.0,34.93,1851.29,3.64,345.8,0.0,Rainy,Low,On Time,4.7
561,BUS10561,WB41C1968,2024-10-27,Bengaluru,B27,Jayanagar-KR Puram,Jayanagar Stop,KR Puram Stand,07:45,12:32,119.6,Electric,50,5.0,10.0,40.77,203.85,9.8,117.6,0.0,Foggy,Medium,On Time,3.2
483,BUS10483,WB75C6448,2025-07-01,Delhi,L154,Dwarka-ITO,Dwarka Terminal,ITO Junction,20:05,22:05,68.0,Mini Bus,32,31.0,96.88,22.22,688.82,12.83,1218.85,0.0,Foggy,Medium,On Time,3.6
1773,BUS11773,GJ28C6438,2025-05-31,Hyderabad,L218,Uppal-Mehdipatnam,Uppal Junction,Mehdipatnam Stop,16:50,18:24,42.8,Mini Bus,32,37.0,115.62,17.75,656.75,8.23,781.85,0.0,Sunny,Medium,On Time,5.0
953,BUS10953,DL85C9639,2025-02-05,Pune,B158,Aundh-Camp,Aundh Stop,Camp Stand,19:15,21:34,84.0,Electric,48,27.0,56.25,32.13,867.51,6.1,73.2,0.0,Sunny,Low,On Time,4.0
51,BUS10051,TN73A2800,2025-10-13,Jaipur,L82,Mansarovar-Amer,Mansarovar Junction,Amer Terminal,07:35,11:08,95.6,AC,55,47.0,85.45,33.46,1572.62,30.29,,0.0,Cloudy,Medium,On Time,3.8
1479,BUS11479,TS34B4454,2025-06-11,Pune,B184,Kothrud-Viman Nagar,Kothrud Stand,Viman Nagar Stand,12:15,13:20,40.2,Mini Bus,32,29.0,90.62,14.79,428.91,10.69,1015.55,0.0,Cloudy,Low,On Time,4.2
275,BUS10275,UP58C5206,2024-01-19,Jaipur,L288,Mansarovar-Amer,Mansarovar Junction,Amer Stand,16:30,16:54,7.8,Electric,38,21.0,55.26,12.24,257.04,0.66,7.92,12.0,Rainy,Low,Delayed,2.2
1766,BUS11766,KA33B1388,2024-07-03,Chennai,R211,Porur-Egmore,Porur Junction,Egmore Terminal,06:20,10:02,65.3,Electric,38,27.0,71.05,21.38,577.26,6.14,73.68,0.0,Sunny,High,On Time,4.1
487,BUS10487,KA99A9886,2024-03-21,Mumbai,R208,Thane-CST,Thane Stop,CST Stand,09:35,11:51,53.5,AC,52,59.0,113.46,32.94,1943.46,17.73,1684.35,21.0,Cloudy,Medium,Delayed,3.0
1670,BUS11670,TS71A1450,2025-02-09,Jaipur,R277,Vaishali Nagar-Badi Chaupar,Vaishali Nagar Junction,Badi Chaupar Junction,09:50,10:51,36.7,Non-AC,57,20.0,35.09,21.03,420.6,11.84,1124.8,0.0,Cloudy,Low,On Time,4.1
682,BUS10682,DL85A8187,2024-05-31,Jaipur,R253,Vaishali Nagar-Badi Chaupar,Vaishali Nagar Stop,Badi Chaupar Terminal,20:05,21:09,25.9,AC,48,56.0,116.67,26.98,1510.88,10.81,1026.95,14.0,Foggy,Medium,Delayed,3.0
1209,BUS11209,TS46C5731,2024-02-16,Jaipur,R73,Vaishali Nagar-Badi Chaupar,Vaishali Nagar Stand,Badi Chaupar Junction,15:10,17:19,35.1,Non-AC,60,37.0,61.67,21.9,810.3,11.17,1061.15,15.0,Rainy,High,Delayed,2.4
1741,BUS11741,TS56A2664,2025-06-03,Bengaluru,L94,Marathahalli-Banashankari,Marathahalli Stand,Banashankari Terminal,05:40,08:03,63.4,Mini Bus,34,34.0,100.0,18.54,630.36,11.55,1097.25,15.0,Sunny,Medium,Delayed,3.1
888,BUS10888,KA13A8183,2024-08-19,Delhi,R136,Rajouri Garden-Anand Vihar,Rajouri Garden Junction,Anand Vihar Terminal,14:15,15:35,17.1,Non-AC,59,60.0,101.69,20.27,1216.2,4.34,412.3,0.0,Sunny,High,On Time,4.7
661,BUS10661,GJ49A3968,2025-08-11,Kolkata,R157,Behala-Sealdah,Behala Stand,Sealdah Stop,15:45,17:32,49.8,Non-AC,42,35.0,83.33,17.08,597.8,15.79,1500.05,23.0,Foggy,Low,Delayed,3.5
1340,BUS11340,WB22A2003,2024-12-04,Kolkata,L87,Behala-Sealdah,Behala Stop,Sealdah Terminal,11:45,13:06,57.9,AC,44,6.0,13.64,28.15,168.9,23.77,2258.15,0.0,Cloudy,Low,On Time,4.2
